"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"NUCB1" 0 0.379597894554507 0.574 0.393 0 "4" "NUCB1"
"HSPB12" 0 0.379413061281462 0.926 0.722 0 "4" "HSPB1"
"ILK" 0 0.378271236230717 0.48 0.318 0 "4" "ILK"
"SIL1" 0 0.377742489733619 0.41 0.245 0 "4" "SIL1"
"GLT8D1" 0 0.375858306512165 0.356 0.184 0 "4" "GLT8D1"
"DNAJB9" 0 0.375559683156799 0.349 0.2 0 "4" "DNAJB9"
"PKIG1" 0 0.374640475885363 0.338 0.165 0 "4" "PKIG"
"ETHE1" 0 0.374363443839139 0.387 0.215 0 "4" "ETHE1"
"INSIG2" 0 0.374289304372048 0.253 0.122 0 "4" "INSIG2"
"REEP3" 0 0.374060736124539 0.375 0.211 0 "4" "REEP3"
"PPP1CC" 0 0.373470978511044 0.451 0.292 0 "4" "PPP1CC"
"PPDPF1" 0 0.373328699630448 0.723 0.51 0 "4" "PPDPF"
"SNX71" 0 0.371948136374914 0.397 0.197 0 "4" "SNX7"
"SMIM37" 0 0.37067886237548 0.429 0.256 0 "4" "SMIM37"
"EPB41L2" 0 0.370622022935084 0.44 0.267 0 "4" "EPB41L2"
"PSMB51" 0 0.370203962403457 0.749 0.524 0 "4" "PSMB5"
"GABARAPL2" 0 0.368692079412882 0.724 0.526 0 "4" "GABARAPL2"
"AP3S11" 0 0.368487492117655 0.574 0.373 0 "4" "AP3S1"
"KRT102" 0 0.368370150611468 0.767 0.564 0 "4" "KRT10"
"GUK1" 0 0.367689982462111 0.857 0.712 0 "4" "GUK1"
"BGN1" 0 0.367658636380749 0.747 0.381 0 "4" "BGN"
"TUSC31" 0 0.367267740247467 0.276 0.101 0 "4" "TUSC3"
"ABRACL1" 0 0.366584220517699 0.517 0.321 0 "4" "ABRACL"
"LRRC59" 0 0.366148842931068 0.458 0.293 0 "4" "LRRC59"
"UBE2E31" 0 0.36511162280602 0.493 0.286 0 "4" "UBE2E3"
"FERMT21" 0 0.362580612569582 0.406 0.193 0 "4" "FERMT2"
"LMO71" 0 0.362440923017773 0.401 0.183 0 "4" "LMO7"
"SH3PXD2A" 0 0.361738642356477 0.298 0.15 0 "4" "SH3PXD2A"
"MINOS11" 0 0.361646971750644 0.855 0.675 0 "4" "MINOS1"
"C1GALT1" 0 0.359417803192867 0.292 0.144 0 "4" "C1GALT1"
"CAPZB1" 0 0.35938275675583 0.789 0.625 0 "4" "CAPZB"
"COX6A1" 0 0.359266740507078 0.869 0.694 0 "4" "COX6A1"
"IFI441" 0 0.359193264323247 0.344 0.187 0 "4" "IFI44"
"RHOBTB3" 0 0.358789537317299 0.429 0.239 0 "4" "RHOBTB3"
"SKP1" 0 0.35871712722758 0.883 0.739 0 "4" "SKP1"
"TSPAN61" 0 0.358167590913911 0.267 0.106 0 "4" "TSPAN6"
"RAB1A" 0 0.357417575555876 0.606 0.42 0 "4" "RAB1A"
"NDUFA11" 0 0.357266104966 0.835 0.655 0 "4" "NDUFA11"
"MRPL511" 0 0.356464816899168 0.791 0.59 0 "4" "MRPL51"
"MDK2" 0 0.356311347067073 0.678 0.365 0 "4" "MDK"
"ERGIC31" 0 0.355464570102163 0.588 0.389 0 "4" "ERGIC3"
"UBL7" 0 0.352381639272103 0.273 0.13 0 "4" "UBL7"
"HTRA31" 0 0.352165619212058 0.258 0.12 0 "4" "HTRA3"
"CAMTA11" 0 0.351064532716094 0.68 0.469 0 "4" "CAMTA1"
"GSTP1" 0 0.350723686819202 0.922 0.806 0 "4" "GSTP1"
"CNIH1" 0 0.350102821842695 0.469 0.297 0 "4" "CNIH1"
"MRPL27" 0 0.348885459341181 0.573 0.381 0 "4" "MRPL27"
"RSRC11" 0 0.348348083296483 0.435 0.263 0 "4" "RSRC1"
"SELENOF" 0 0.348088276837337 0.661 0.493 0 "4" "SELENOF"
"TCEA31" 0 0.346067377601037 0.328 0.156 0 "4" "TCEA3"
"SMIM101" 0 0.345026090000881 0.3 0.129 0 "4" "SMIM10"
"RPL17" 0 0.344550265840307 0.79 0.592 0 "4" "RPL17"
"RARRES31" 0 0.344219508441273 0.367 0.155 0 "4" "RARRES3"
"PRDX51" 0 0.343782678110521 0.759 0.595 0 "4" "PRDX5"
"RTL8C" 0 0.342549751539326 0.397 0.22 0 "4" "RTL8C"
"DRAP11" 0 0.341708749384161 0.763 0.6 0 "4" "DRAP1"
"CTTN" 0 0.341047241736878 0.307 0.152 0 "4" "CTTN"
"P4HB" 0 0.341012967571708 0.825 0.662 0 "4" "P4HB"
"PSMA41" 0 0.340904423291787 0.761 0.564 0 "4" "PSMA4"
"AK21" 0 0.339317092779434 0.494 0.321 0 "4" "AK2"
"MRAS" 0 0.339017778422589 0.264 0.125 0 "4" "MRAS"
"SNRPD22" 0 0.33789832234482 0.837 0.639 0 "4" "SNRPD2"
"TMSB10" 0 0.337632723052217 0.999 0.992 0 "4" "TMSB10"
"NEDD81" 0 0.337566414854808 0.853 0.678 0 "4" "NEDD8"
"POMP" 0 0.336238022460552 0.875 0.73 0 "4" "POMP"
"CNIH4" 0 0.335819392243083 0.514 0.336 0 "4" "CNIH4"
"CLMP1" 0 0.334677524264348 0.317 0.144 0 "4" "CLMP"
"SEC131" 0 0.334231348699083 0.483 0.302 0 "4" "SEC13"
"RAB2A1" 0 0.332413573147379 0.763 0.571 0 "4" "RAB2A"
"EIF5A1" 0 0.332136715863409 0.675 0.497 0 "4" "EIF5A"
"EXTL21" 0 0.330573619985775 0.293 0.137 0 "4" "EXTL2"
"LAMB2" 0 0.328094877202953 0.3 0.152 0 "4" "LAMB2"
"HMGB1" 0 0.327495689814849 0.947 0.852 0 "4" "HMGB1"
"SPCS2" 0 0.326351791864091 0.807 0.624 0 "4" "SPCS2"
"EPSTI11" 0 0.325691597884889 0.316 0.167 0 "4" "EPSTI1"
"C11orf24" 0 0.324928859251671 0.259 0.115 0 "4" "C11orf24"
"HSBP11" 0 0.324610899484849 0.782 0.601 0 "4" "HSBP1"
"NSRP1" 0 0.323694401688473 0.408 0.245 0 "4" "NSRP1"
"PALLD1" 0 0.323009824215494 0.42 0.208 0 "4" "PALLD"
"UBL5" 0 0.322600230900915 0.895 0.756 0 "4" "UBL5"
"NME12" 0 0.322354145708051 0.63 0.447 0 "4" "NME1"
"AP1S1" 0 0.320683198875839 0.39 0.238 0 "4" "AP1S1"
"JTB" 0 0.317893103119707 0.773 0.612 0 "4" "JTB"
"NBDY" 0 0.317143067999107 0.566 0.381 0 "4" "NBDY"
"CAVIN11" 0 0.316146879144147 0.383 0.207 0 "4" "CAVIN1"
"GSTA4" 0 0.315003368840035 0.296 0.127 0 "4" "GSTA4"
"NDUFB2" 0 0.313703496581147 0.883 0.715 0 "4" "NDUFB2"
"NENF1" 0 0.312933033898648 0.714 0.519 0 "4" "NENF"
"TMBIM41" 0 0.312143720667819 0.731 0.524 0 "4" "TMBIM4"
"MALAT12" 0 0.311714504352725 1 0.995 0 "4" "MALAT1"
"COPS91" 0 0.310507708241051 0.775 0.577 0 "4" "COPS9"
"ATOX1" 0 0.310126823528684 0.79 0.582 0 "4" "ATOX1"
"PSMC3" 0 0.309664752364643 0.576 0.394 0 "4" "PSMC3"
"ELOB1" 0 0.309631926415719 0.908 0.771 0 "4" "ELOB"
"MSRB3" 0 0.309085993411173 0.263 0.111 0 "4" "MSRB3"
"FSTL1" 0 0.308510835933583 0.479 0.25 0 "4" "FSTL1"
"LAMA4" 0 0.308203579147995 0.385 0.194 0 "4" "LAMA4"
"XAF11" 0 0.307312398649961 0.301 0.155 0 "4" "XAF1"
"ARMCX6" 0 0.306817956294751 0.325 0.181 0 "4" "ARMCX6"
"TCEAL81" 0 0.306484705535513 0.592 0.363 0 "4" "TCEAL8"
"SGCE1" 0 0.30645795606278 0.282 0.134 0 "4" "SGCE"
"SHOX21" 0 0.305728755760654 0.255 0.12 0 "4" "SHOX2"
"PGRMC1" 0 0.305569815048743 0.413 0.253 0 "4" "PGRMC1"
"TMCO11" 0 0.303308475781946 0.65 0.467 0 "4" "TMCO1"
"RPL13A1" 0 0.300462359357212 0.993 0.971 0 "4" "RPL13A"
"CREB3" 0 0.292093339613343 0.292 0.154 0 "4" "CREB3"
"MYLK" 0 0.291877419504701 0.282 0.132 0 "4" "MYLK"
"COPS81" 0 0.287430352130439 0.437 0.268 0 "4" "COPS8"
"BRK11" 0 0.281376975860387 0.786 0.609 0 "4" "BRK1"
"CKAP42" 0 0.280557628849214 0.418 0.242 0 "4" "CKAP4"
"ATP5MF" 0 0.279969059873154 0.871 0.702 0 "4" "ATP5MF"
"RPS101" 0 0.278817397856754 0.96 0.89 0 "4" "RPS10"
"P3H11" 0 0.274176424892105 0.407 0.23 0 "4" "P3H1"
"RPL412" 0 0.273964706041465 0.999 0.994 0 "4" "RPL41"
"TCEAL4" 0 0.273184826441518 0.645 0.428 0 "4" "TCEAL4"
"ENAH1" 0 0.270923261884737 0.404 0.222 0 "4" "ENAH"
"ITGB1" 0 0.270673957899547 0.742 0.556 0 "4" "ITGB1"
"ATP5F1E" 0 0.270607712275326 0.972 0.917 0 "4" "ATP5F1E"
"RPL212" 0 0.270341842171851 0.993 0.978 0 "4" "RPL21"
"PFN1" 0 0.270260169377825 0.954 0.852 0 "4" "PFN1"
"CETN21" 0 0.270073074336629 0.353 0.187 0 "4" "CETN2"
"NPM3" 0 0.269649747857338 0.321 0.177 0 "4" "NPM3"
"ITM2B1" 0 0.265928325783936 0.953 0.797 0 "4" "ITM2B"
"CALM2" 0 0.258575369759588 0.936 0.835 0 "4" "CALM2"
"RHBDD2" 0 0.258420828834141 0.27 0.138 0 "4" "RHBDD2"
"GPX71" 0 0.257773040652584 0.393 0.213 0 "4" "GPX7"
"TPM12" 0 0.257398600909801 0.815 0.536 0 "4" "TPM1"
"PLPP5" 1.32019466563829e-307 0.290086467481794 0.354 0.206 3.08912349812704e-303 "4" "PLPP5"
"PSMB81" 7.87022015396386e-306 0.295021820813157 0.531 0.354 1.841552813826e-301 "4" "PSMB8"
"CHPF" 7.21967713498441e-305 0.274898408063214 0.308 0.165 1.689332252815e-300 "4" "CHPF"
"PGAM1" 1.04313585147387e-304 0.313096225557557 0.705 0.517 2.44083357886371e-300 "4" "PGAM1"
"SLC39A13" 3.42934088444881e-304 0.292859541698614 0.289 0.154 8.02431473552178e-300 "4" "SLC39A13"
"SEC61B1" 4.80707979660206e-304 0.253784623451235 0.873 0.739 1.12480860160692e-299 "4" "SEC61B"
"NDUFS41" 3.04812817877649e-303 0.290891467073538 0.613 0.433 7.13231512551912e-299 "4" "NDUFS4"
"HCFC1R11" 7.68907296243237e-303 0.33046562626729 0.505 0.329 1.79916618247955e-298 "4" "HCFC1R1"
"ACTN4" 1.5953399325915e-302 0.330018753801221 0.461 0.301 3.73293590827085e-298 "4" "ACTN4"
"SSR1" 8.08296174267265e-301 0.327537999233054 0.553 0.389 1.89133221816797e-296 "4" "SSR1"
"TLN1" 4.15290139676171e-300 0.346275606559813 0.557 0.389 9.71737397828272e-296 "4" "TLN1"
"MYO1B" 2.32496973628328e-298 0.259360939289635 0.315 0.171 5.44019668592925e-294 "4" "MYO1B"
"SSR21" 2.59078064088825e-298 0.263862194822362 0.855 0.695 6.06216762161443e-294 "4" "SSR2"
"BAD" 5.59407211872112e-298 0.283224031042319 0.431 0.272 1.30895693505955e-293 "4" "BAD"
"NEK6" 7.35195076963783e-298 0.287646293178783 0.27 0.141 1.72028296058756e-293 "4" "NEK6"
"SLC39A7" 1.61190005795925e-297 0.304481368395867 0.378 0.229 3.77168494561885e-293 "4" "SLC39A7"
"NDUFAF8" 7.33554416270416e-296 0.307577608309671 0.562 0.393 1.71644397863115e-291 "4" "NDUFAF8"
"RAB18" 1.30638748702969e-294 0.313500852816003 0.401 0.252 3.05681608090077e-290 "4" "RAB18"
"REEP5" 1.56728623999781e-294 0.326675940606307 0.689 0.522 3.66729307297087e-290 "4" "REEP5"
"CTNNAL11" 7.52598564813937e-294 0.26406236343391 0.296 0.158 1.76100538180813e-289 "4" "CTNNAL1"
"SHISA5" 2.25197707315784e-292 0.321724860512615 0.382 0.233 5.26940115348204e-288 "4" "SHISA5"
"JOSD2" 6.0963482751283e-290 0.2774714980044 0.431 0.274 1.42648453289727e-285 "4" "JOSD2"
"AXL1" 2.2547761462274e-288 0.2977178740491 0.264 0.135 5.27595070455749e-284 "4" "AXL"
"KNOP1" 3.05404538124635e-288 0.287577736097886 0.346 0.201 7.14616078757834e-284 "4" "KNOP1"
"TXNL4A1" 4.98487724522226e-287 0.290465415036549 0.618 0.449 1.16641142660956e-282 "4" "TXNL4A"
"NDUFB8" 6.49742366061822e-287 0.290542669853995 0.75 0.574 1.52033216234806e-282 "4" "NDUFB8"
"COMMD61" 9.31804418674968e-287 0.290817352105504 0.868 0.718 2.18032915925756e-282 "4" "COMMD6"
"COPS7A" 3.80095032051412e-283 0.290242994356593 0.287 0.159 8.89384365497099e-279 "4" "COPS7A"
"COA3" 9.14201927049204e-283 0.290256973986033 0.449 0.296 2.13914108910243e-278 "4" "COA3"
"PSMD9" 1.04134662823692e-282 0.284594061939375 0.33 0.194 2.43664697541157e-278 "4" "PSMD9"
"C1orf1221" 1.38373799476745e-282 0.27994948231308 0.583 0.412 3.23780853395635e-278 "4" "C1orf122"
"ERGIC21" 2.28962643727074e-281 0.29481104974884 0.436 0.283 5.35749690056981e-277 "4" "ERGIC2"
"EMC7" 7.20058364324889e-279 0.32272123680479 0.52 0.366 1.68486456668381e-274 "4" "EMC7"
"RBX11" 2.03202479986044e-278 0.261195555545314 0.818 0.655 4.75473482919345e-274 "4" "RBX1"
"FKBP141" 2.3077340046037e-278 0.265022611085773 0.26 0.136 5.3998667973722e-274 "4" "FKBP14"
"TXNDC15" 3.21141652011069e-277 0.297111847101767 0.348 0.21 7.51439351540701e-273 "4" "TXNDC15"
"MCTS1" 5.13390820054368e-274 0.276570681253543 0.479 0.326 1.20128317984522e-269 "4" "MCTS1"
"PRDX61" 1.19661634233892e-272 0.264070926129874 0.777 0.612 2.79996257943885e-268 "4" "PRDX6"
"MRPL36" 4.92689925544905e-272 0.286563649095201 0.522 0.362 1.15284515678252e-267 "4" "MRPL36"
"GSTK11" 5.19813630315869e-271 0.284370840308798 0.562 0.4 1.2163119135761e-266 "4" "GSTK1"
"YIPF3" 1.55059968297489e-270 0.301509614839218 0.497 0.343 3.62824819819294e-266 "4" "YIPF3"
"WDR61" 1.49555007244585e-269 0.273386608366584 0.35 0.211 3.49943761451604e-265 "4" "WDR61"
"BDH21" 2.5507814576667e-269 0.264348755467639 0.262 0.139 5.96857353279431e-265 "4" "BDH2"
"FAM3C" 2.14628022870314e-268 0.266612901736499 0.372 0.228 5.02208110714247e-264 "4" "FAM3C"
"MANBAL1" 6.89108251204488e-268 0.255217290869459 0.287 0.159 1.61244439699338e-263 "4" "MANBAL"
"MRPS211" 2.7099184983248e-267 0.250238838805839 0.749 0.566 6.34093829423021e-263 "4" "MRPS21"
"TSC22D11" 2.95479799095782e-267 0.275295409844626 0.506 0.331 6.91393181904221e-263 "4" "TSC22D1"
"NDUFB41" 1.26398314634654e-266 0.253760910955852 0.818 0.647 2.95759416413626e-262 "4" "NDUFB4"
"CLTB" 4.15625697555308e-264 0.30071841107144 0.521 0.37 9.72522569709666e-260 "4" "CLTB"
"MRFAP11" 3.20175806597618e-261 0.281249438977001 0.653 0.492 7.49179369857767e-257 "4" "MRFAP1"
"STAT11" 9.67564185354952e-260 0.281088135074067 0.348 0.207 2.26400343731205e-255 "4" "STAT1"
"ARL6IP4" 9.76522481370049e-260 0.297152628552035 0.742 0.592 2.28496495415778e-255 "4" "ARL6IP4"
"ACTR1A" 1.1600790815117e-258 0.283743958660978 0.315 0.187 2.71446904282924e-254 "4" "ACTR1A"
"CSRP1" 1.68443088718418e-256 0.317918516811374 0.337 0.206 3.94139983292227e-252 "4" "CSRP1"
"SP1001" 2.30267350427524e-256 0.315195696477698 0.417 0.273 5.38802573265363e-252 "4" "SP100"
"GTF2H51" 1.79507847022212e-255 0.259845925172427 0.578 0.414 4.20030411247274e-251 "4" "GTF2H5"
"PSMB1" 2.50964586881038e-255 0.275360061936008 0.807 0.663 5.8723203684294e-251 "4" "PSMB1"
"SH3BGRL1" 1.98254885976221e-254 0.269892831869446 0.648 0.474 4.63896607695759e-250 "4" "SH3BGRL"
"SF3B5" 3.66580371984373e-254 0.27239637354417 0.7 0.541 8.57761412406235e-250 "4" "SF3B5"
"RER1" 8.01008250533689e-254 0.291883448222793 0.622 0.471 1.87427920542378e-249 "4" "RER1"
"CALCOCO2" 3.2761938347868e-253 0.29011522908585 0.306 0.18 7.66596595401764e-249 "4" "CALCOCO2"
"BANF11" 3.34102580090807e-252 0.272891649882271 0.658 0.498 7.81766627154479e-248 "4" "BANF1"
"YIPF5" 2.13970693095078e-250 0.270396160685937 0.355 0.22 5.00670024773173e-246 "4" "YIPF5"
"TRIAP1" 2.22717442403548e-250 0.268517282183366 0.308 0.182 5.21136543480063e-246 "4" "TRIAP1"
"EDF11" 7.91307437823264e-249 0.254212097431525 0.898 0.77 1.85158027376266e-244 "4" "EDF1"
"ATP5MC11" 3.57036129044386e-248 0.253436292703421 0.727 0.551 8.35428838350958e-244 "4" "ATP5MC1"
"CD1641" 1.76594370307007e-247 0.284290847508718 0.59 0.428 4.13213167081366e-243 "4" "CD164"
"VPS251" 3.35661756210505e-246 0.263191153757865 0.402 0.263 7.8541494335696e-242 "4" "VPS25"
"CRABP21" 3.71755626624911e-241 0.347325402596572 0.293 0.167 8.6987099073963e-237 "4" "CRABP2"
"ARL2" 2.65607699493658e-240 0.268945015592801 0.482 0.333 6.2149545604521e-236 "4" "ARL2"
"SHC1" 4.35149014980033e-240 0.304308718130774 0.314 0.187 1.01820518015178e-235 "4" "SHC1"
"CHMP5" 3.08486053668313e-239 0.305319231473957 0.554 0.41 7.21826516978485e-235 "4" "CHMP5"
"C11orf58" 2.13253950712487e-238 0.26475605970631 0.702 0.552 4.98992919272149e-234 "4" "C11orf58"
"PSMB61" 3.31355134008933e-237 0.262765265001651 0.716 0.56 7.75337878067502e-233 "4" "PSMB6"
"HNRNPA0" 1.2298001265194e-236 0.255917448170547 0.527 0.376 2.87760931604275e-232 "4" "HNRNPA0"
"PMP22" 1.48146135436103e-236 0.289196203202794 0.526 0.363 3.46647142306939e-232 "4" "PMP22"
"PSMA1" 1.91312669692165e-236 0.262880991319999 0.664 0.512 4.47652515812697e-232 "4" "PSMA1"
"TFG1" 1.45244118089156e-235 0.287405088789472 0.443 0.307 3.39856711916817e-231 "4" "TFG"
"ERRFI11" 7.48049624137402e-231 0.251910898704547 0.258 0.141 1.75036131551911e-226 "4" "ERRFI1"
"TNFRSF1A1" 3.1077895678217e-230 0.258170087670301 0.427 0.279 7.27191680974601e-226 "4" "TNFRSF1A"
"CBX1" 1.4835550136273e-229 0.268487332764782 0.361 0.232 3.47137037638651e-225 "4" "CBX1"
"SUPT4H1" 8.49734007910223e-228 0.274397450094328 0.524 0.382 1.98829260510913e-223 "4" "SUPT4H1"
"MLF21" 6.81645480651316e-227 0.257498991803991 0.514 0.367 1.59498226017601e-222 "4" "MLF2"
"SELENOS" 2.26111556160156e-226 0.252837991779085 0.582 0.428 5.2907843025915e-222 "4" "SELENOS"
"BAX2" 1.51146535524605e-225 0.298586963194902 0.556 0.41 3.53667778474024e-221 "4" "BAX"
"ISCU" 5.71269634443402e-224 0.284194287371223 0.572 0.422 1.33671381763412e-219 "4" "ISCU"
"FHL31" 6.04590138844577e-222 0.257074947537204 0.268 0.154 1.41468046588243e-217 "4" "FHL3"
"SRPK2" 4.08873994536794e-221 0.264192037457827 0.352 0.226 9.56724259816643e-217 "4" "SRPK2"
"N4BP2L22" 2.14036679208248e-217 0.268975480649623 0.617 0.464 5.00824425679379e-213 "4" "N4BP2L2"
"PPP3CA1" 1.52703984740248e-216 0.318207470558838 0.372 0.244 3.57312053893706e-212 "4" "PPP3CA"
"RND31" 2.76554580623766e-216 0.264298082878838 0.336 0.205 6.47110063201551e-212 "4" "RND3"
"MVP" 7.05614114206525e-216 0.267660324236731 0.297 0.177 1.65106646583185e-211 "4" "MVP"
"ITGB51" 1.07435621714758e-214 0.33928744925278 0.353 0.225 2.51388611250362e-210 "4" "ITGB5"
"GTF3C6" 2.55258654540968e-214 0.259417787996943 0.553 0.411 5.97279725760412e-210 "4" "GTF3C6"
"CTNNB11" 2.9731243889822e-213 0.467316153732422 0.558 0.421 6.95681375777945e-209 "4" "CTNNB1"
"FIBP1" 4.90066768140874e-209 0.25283311441937 0.471 0.339 1.14670723077283e-204 "4" "FIBP"
"MOCS2" 2.3086909253405e-206 0.25432275159595 0.305 0.19 5.40210589620425e-202 "4" "MOCS2"
"VAPA" 3.48361563663242e-203 0.384581725381441 0.671 0.534 8.15131222815621e-199 "4" "VAPA"
"SCPEP11" 2.12003372060944e-202 0.260800142551879 0.398 0.264 4.96066690285403e-198 "4" "SCPEP1"
"TGFB11" 7.01516408214874e-198 0.316286616318556 0.472 0.341 1.64147824358198e-193 "4" "TGFB1"
"CCZ1" 8.28568042756011e-193 0.254489580730512 0.294 0.184 1.93876636324479e-188 "4" "CCZ1"
"HEBP2" 1.93893599455035e-191 0.264217224888048 0.409 0.286 4.53691633364836e-187 "4" "HEBP2"
"TMEM179B" 3.9013118958073e-190 0.256764390141833 0.444 0.32 9.1286797049995e-186 "4" "TMEM179B"
"DDIT42" 5.30446756656867e-187 0.407487585270753 0.593 0.453 1.2411923659014e-182 "4" "DDIT4"
"EVA1B" 1.00032761021643e-185 0.26718054311983 0.388 0.265 2.34066657514542e-181 "4" "EVA1B"
"RIN2" 3.91437789821008e-166 0.267628296329205 0.26 0.161 9.15925284402176e-162 "4" "RIN2"
"HES12" 8.46679331563147e-159 0.300957516325012 0.396 0.27 1.98114496792461e-154 "4" "HES1"
"ACP5" 0 4.66080517811373 0.991 0.38 0 "5" "ACP5"
"MMP9" 0 4.60173618587601 0.996 0.412 0 "5" "MMP9"
"CTSK" 0 4.30832271793254 0.981 0.416 0 "5" "CTSK"
"CKB" 0 3.75688903333372 0.939 0.499 0 "5" "CKB"
"CST3" 0 3.74748089269643 0.997 0.859 0 "5" "CST3"
"RGS101" 0 2.80293747033765 0.95 0.427 0 "5" "RGS10"
"CSTB1" 0 2.79212630751955 0.976 0.709 0 "5" "CSTB"
"TCIRG1" 0 2.73774179257554 0.882 0.203 0 "5" "TCIRG1"
"SLC9B2" 0 2.68849809059008 0.845 0.067 0 "5" "SLC9B2"
"ATP6V0E1" 0 2.36847537703562 0.962 0.692 0 "5" "ATP6V0E1"
"CA2" 0 2.18368756474012 0.732 0.158 0 "5" "CA2"
"SIGLEC15" 0 2.06540995308532 0.766 0.032 0 "5" "SIGLEC15"
"ATP6V1G1" 0 2.05940006793034 0.944 0.669 0 "5" "ATP6V1G1"
"ATP6V1B21" 0 2.01264513238138 0.811 0.225 0 "5" "ATP6V1B2"
"NDUFS8" 0 1.8836494352918 0.899 0.479 0 "5" "NDUFS8"
"CD681" 0 1.86433280944472 0.916 0.325 0 "5" "CD68"
"GRN1" 0 1.82875162019484 0.949 0.584 0 "5" "GRN"
"SNX10" 0 1.78624782320306 0.776 0.14 0 "5" "SNX10"
"ATP6V1E1" 0 1.75982731477269 0.812 0.325 0 "5" "ATP6V1E1"
"ATP6V1F1" 0 1.75850651959243 0.924 0.612 0 "5" "ATP6V1F"
"RAC21" 0 1.72979234539254 0.817 0.209 0 "5" "RAC2"
"JDP2" 0 1.7273354409145 0.665 0.139 0 "5" "JDP2"
"CD841" 0 1.70689842044227 0.789 0.166 0 "5" "CD84"
"ANPEP" 0 1.67501688036782 0.762 0.109 0 "5" "ANPEP"
"ATP6V0B1" 0 1.65754516230642 0.923 0.68 0 "5" "ATP6V0B"
"THOP1" 0 1.63476665440673 0.633 0.095 0 "5" "THOP1"
"GLRX1" 0 1.61562708331611 0.791 0.318 0 "5" "GLRX"
"ATP6V0D2" 0 1.54397395511362 0.666 0.028 0 "5" "ATP6V0D2"
"NPC21" 0 1.53449175762791 0.941 0.649 0 "5" "NPC2"
"CHCHD10" 0 1.51522114173731 0.876 0.446 0 "5" "CHCHD10"
"KIAA0040" 0 1.47491443249676 0.632 0.057 0 "5" "KIAA0040"
"MATK" 0 1.45373903665037 0.681 0.079 0 "5" "MATK"
"CYSTM1" 0 1.45308481870555 0.748 0.255 0 "5" "CYSTM1"
"SPI11" 0 1.4177989293484 0.792 0.22 0 "5" "SPI1"
"GNPTAB" 0 1.40518766946198 0.713 0.15 0 "5" "GNPTAB"
"AK5" 0 1.40201866247321 0.617 0.058 0 "5" "AK5"
"ATP6V1A" 0 1.38524062749838 0.705 0.17 0 "5" "ATP6V1A"
"COX4I1" 0 1.31460009423275 0.957 0.839 0 "5" "COX4I1"
"CLEC4A" 0 1.27870923570557 0.646 0.082 0 "5" "CLEC4A"
"MCRIP2" 0 1.27194892003959 0.71 0.178 0 "5" "MCRIP2"
"CKLF" 0 1.24379461765612 0.806 0.454 0 "5" "CKLF"
"EXT1" 0 1.24002975214446 0.57 0.095 0 "5" "EXT1"
"COX7B" 0 1.23623794473971 0.911 0.689 0 "5" "COX7B"
"TNFRSF12A1" 0 1.23613833445759 0.681 0.228 0 "5" "TNFRSF12A"
"TM4SF19" 0 1.22477672424579 0.493 0.024 0 "5" "TM4SF19"
"TKT" 0 1.2154468974296 0.806 0.416 0 "5" "TKT"
"ATP5MD1" 0 1.21358027468704 0.898 0.65 0 "5" "ATP5MD"
"OSCAR" 0 1.21247225709936 0.588 0.056 0 "5" "OSCAR"
"ATP5F1B1" 0 1.20364500911409 0.884 0.623 0 "5" "ATP5F1B"
"GNS1" 0 1.17727886134774 0.677 0.2 0 "5" "GNS"
"NFATC1" 0 1.16264037593971 0.599 0.092 0 "5" "NFATC1"
"CSF1R1" 0 1.14413460298171 0.778 0.219 0 "5" "CSF1R"
"CISD3" 0 1.12946743541413 0.728 0.255 0 "5" "CISD3"
"C9orf16" 0 1.12455562639239 0.839 0.518 0 "5" "C9orf16"
"SHTN1" 0 1.11650286649594 0.616 0.1 0 "5" "SHTN1"
"CYBA2" 0 1.10496324371042 0.961 0.7 0 "5" "CYBA"
"UQCRC1" 0 1.09953913866264 0.751 0.346 0 "5" "UQCRC1"
"ATP5MC3" 0 1.0953718702566 0.908 0.713 0 "5" "ATP5MC3"
"COX5A" 0 1.09017589877677 0.869 0.598 0 "5" "COX5A"
"MAP4K4" 0 1.08997885190992 0.68 0.279 0 "5" "MAP4K4"
"ATP6AP21" 0 1.08555589317844 0.836 0.533 0 "5" "ATP6AP2"
"ATP6V1H" 0 1.08445618189309 0.671 0.18 0 "5" "ATP6V1H"
"ATP6V1C11" 0 1.07079591235395 0.655 0.195 0 "5" "ATP6V1C1"
"ATP6AP11" 0 1.06423276967892 0.779 0.362 0 "5" "ATP6AP1"
"NDUFB5" 0 1.06131548004336 0.79 0.453 0 "5" "NDUFB5"
"LAPTM51" 0 1.0595134963778 0.917 0.422 0 "5" "LAPTM5"
"PKM1" 0 1.0558912217735 0.922 0.701 0 "5" "PKM"
"S100A42" 0 1.04399395524741 0.976 0.852 0 "5" "S100A4"
"SLC25A5" 0 1.04102702845414 0.849 0.604 0 "5" "SLC25A5"
"ARL6IP52" 0 1.03229228059917 0.844 0.548 0 "5" "ARL6IP5"
"RUFY4" 0 1.01990033805848 0.465 0.013 0 "5" "RUFY4"
"ACO2" 0 1.015907280226 0.655 0.199 0 "5" "ACO2"
"VDAC2" 0 1.015483612115 0.799 0.498 0 "5" "VDAC2"
"HSD3B7" 0 1.01305435197842 0.551 0.054 0 "5" "HSD3B7"
