"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "cluster" "gene"
"ATP5F1C" 1.75265056817759e-112 0.305581047212843 0.971 0.742 4.10102706447874e-108 "0" "ATP5F1C"
"ATOX1" 4.18340069380543e-112 0.325366340081481 0.974 0.753 9.78873928343532e-108 "0" "ATOX1"
"MYL6" 1.30178282941948e-111 0.281247500201532 0.997 0.937 3.04604164255864e-107 "0" "MYL6"
"COX5B" 1.2296444091873e-110 0.307262313021182 0.995 0.892 2.87724495305737e-106 "0" "COX5B"
"RAC1" 1.57231497896829e-109 0.273429149101875 0.97 0.737 3.6790598192879e-105 "0" "RAC1"
"MYL12A" 1.64460453901009e-109 0.314046338616515 0.97 0.724 3.84821016082971e-105 "0" "MYL12A"
"DYNLL1" 4.12760847791729e-108 0.303563159875476 0.993 0.867 9.65819107747867e-104 "0" "DYNLL1"
"UQCRQ" 1.77773879919681e-107 0.326857223444083 0.967 0.776 4.15973101624062e-103 "0" "UQCRQ"
"NFKBIA" 4.59680583446637e-106 0.3638715495097 0.961 0.699 1.07560659720679e-101 "0" "NFKBIA"
"CALR" 1.62542083193159e-104 0.315828961276593 0.984 0.828 3.80332220463672e-100 "0" "CALR"
"P4HB" 3.05442102528364e-104 0.301100225670353 0.938 0.67 7.14703975706119e-100 "0" "P4HB"
"SLC25A3" 4.71968138068935e-104 0.307093300659669 0.976 0.773 1.1043582462675e-99 "0" "SLC25A3"
"CHCHD2" 1.38423592693596e-102 0.279629749790746 0.987 0.825 3.23897364543744e-98 "0" "CHCHD2"
"RAN" 5.04048018427682e-100 0.261045710285293 0.931 0.665 1.17942195831893e-95 "0" "RAN"
"ARPC1B" 3.3889130307905e-99 0.300035628111404 0.966 0.709 7.9297176007467e-95 "0" "ARPC1B"
"COX8A" 8.81844025451798e-98 0.287034842870937 0.984 0.81 2.06342683515466e-93 "0" "COX8A"
"ATP5MD" 2.37597255702909e-97 0.290949499015925 0.989 0.832 5.55953818619238e-93 "0" "ATP5MD"
"NDUFA4" 7.95511077756026e-97 0.282492348024113 0.996 0.896 1.86141637084132e-92 "0" "NDUFA4"
"CYSTM1" 8.68872674560142e-97 0.259081603795917 0.925 0.617 2.03307517120328e-92 "0" "CYSTM1"
"MTDH" 2.08140631938867e-96 0.250135423394375 0.935 0.645 4.87028264673756e-92 "0" "MTDH"
"LIMS1" 8.49861545960694e-96 0.268063023743178 0.914 0.606 1.98859103139343e-91 "0" "LIMS1"
"EMP3" 3.38688502508289e-95 0.300826845875156 0.985 0.853 7.92497227019145e-91 "0" "EMP3"
"ANXA2" 1.57750510805437e-94 0.303589149378721 0.996 0.909 3.69120420233642e-90 "0" "ANXA2"
"UQCR11" 8.50846260689433e-93 0.31120641256052 0.987 0.85 1.9908951653872e-88 "0" "UQCR11"
"LGALS3" 1.43035008646254e-92 0.308660208151593 0.979 0.79 3.34687616731369e-88 "0" "LGALS3"
"NDUFB5" 9.07014651292088e-92 0.288192282648804 0.957 0.666 2.12232358255836e-87 "0" "NDUFB5"
"TUBA1B" 1.41571767326848e-91 0.340468797933019 0.974 0.816 3.31263778368093e-87 "0" "TUBA1B"
"TXN" 2.95556230198865e-91 0.266640802754762 0.99 0.835 6.91572023042324e-87 "0" "TXN"
"ACTG1" 1.20783183311585e-90 0.324204613267686 0.996 0.94 2.82620570630777e-86 "0" "ACTG1"
"CALM3" 2.0526508807934e-89 0.277241242626626 0.949 0.708 4.80299779596848e-85 "0" "CALM3"
"ATP6AP2" 2.24731574445696e-89 0.25563932194139 0.973 0.736 5.25849411045484e-85 "0" "ATP6AP2"
"DDT" 8.81600543922768e-88 0.250751862459113 0.945 0.673 2.06285711272488e-83 "0" "DDT"
"NDUFS5" 1.26621996676673e-86 0.251313400342618 0.986 0.837 2.96282810023746e-82 "0" "NDUFS5"
"COX7B" 1.40855792920127e-83 0.250565723654736 0.988 0.854 3.29588469853806e-79 "0" "COX7B"
"EIF3K" 1.00251267722598e-82 0.252053348613332 0.984 0.795 2.34577941344107e-78 "0" "EIF3K"
"ACP5" 2.92247669065161e-82 0.356690364317672 1 0.984 6.8383032084557e-78 "0" "ACP5"
"CHCHD10" 1.56489930476775e-79 0.253227028624239 0.988 0.794 3.66170788322606e-75 "0" "CHCHD10"
"ACTB" 4.08894823164806e-79 0.282665596205618 0.999 0.974 9.56772996723329e-75 "0" "ACTB"
"RPS17" 1.51673617284796e-74 0.358981313043957 0.918 0.778 3.54901097084694e-70 "0" "RPS17"
"RPS10" 2.58663568879831e-66 0.256865489287666 0.992 0.877 6.05246884821917e-62 "0" "RPS10"
"RPL31" 2.65159919307217e-144 0.655025363233646 0.909 0.934 6.20447695186956e-140 "1" "RPL31"
"TMSB4X" 6.50574161399323e-115 0.487089033049148 0.995 0.995 1.52227848025828e-110 "1" "TMSB4X"
"RPS20" 3.58514394927554e-89 0.441972392144836 0.923 0.958 8.38887832690983e-85 "1" "RPS20"
"RPL13A" 7.86590645001799e-79 0.375755597243089 0.978 0.988 1.84054345023971e-74 "1" "RPL13A"
"APOE" 8.47210561136469e-79 0.757362567606476 0.827 0.824 1.98238799200322e-74 "1" "APOE"
"RPL34" 2.41633398342273e-73 0.356350803298603 0.981 0.992 5.65397988781085e-69 "1" "RPL34"
"RPL7" 8.76606599539528e-55 0.352088722648694 0.939 0.982 2.05117178226254e-50 "1" "RPL7"
"MT-ND2" 7.78790451445239e-48 0.639298176633855 0.959 0.989 1.82229177733672e-43 "1" "MT-ND2"
"RPS27" 2.05278656997337e-42 0.272099617621834 0.978 0.995 4.80331529508069e-38 "1" "RPS27"
"LYZ" 5.86063612313281e-41 0.28482623860771 0.393 0.684 1.37133024645185e-36 "1" "LYZ"
"CD74" 3.1333654241144e-38 0.96425115108445 0.673 0.723 7.3317617558853e-34 "1" "CD74"
"RPL35" 4.73816098270984e-38 0.253679991847474 0.974 0.994 1.10868228834428e-33 "1" "RPL35"
"MALAT1" 6.04684318338599e-37 0.349893730924233 0.995 0.985 1.41490083648049e-32 "1" "MALAT1"
"TIMP1" 5.27636608026974e-36 0.977133566369846 0.498 0.505 1.23461689912232e-31 "1" "TIMP1"
"COL1A2" 3.17550921150213e-33 1.06526216968948 0.581 0.679 7.43037400399384e-29 "1" "COL1A2"
"SELENOP" 4.8955355261223e-29 1.14786225038098 0.388 0.352 1.14550635775736e-24 "1" "SELENOP"
"CALM2" 4.43060721247356e-26 0.527542094565061 0.671 0.839 1.03671778164669e-21 "1" "CALM2"
"HLA-DRA" 2.50727085084819e-22 0.972369491726563 0.549 0.592 5.86676306389969e-18 "1" "HLA-DRA"
"CXCL3" 1.81795034442741e-19 0.372573610163816 0.228 0.365 4.25382201092571e-15 "1" "CXCL3"
"N4BP2L2" 5.23942297390734e-19 0.277022704314652 0.325 0.525 1.22597258166458e-14 "1" "N4BP2L2"
"MT-CO1" 9.31968414741588e-19 0.351598823016928 0.985 0.995 2.18071289365384e-14 "1" "MT-CO1"
"GLUL" 1.01726958910192e-18 0.253557546061166 0.362 0.576 2.38030911153959e-14 "1" "GLUL"
"TPM1" 2.22268827724882e-18 0.808194148546499 0.268 0.224 5.20086829993452e-14 "1" "TPM1"
"HNRNPH1" 2.68650259193585e-18 0.326062243121434 0.373 0.588 6.28614741487069e-14 "1" "HNRNPH1"
"LY6E" 6.69690711353714e-18 0.265682869296512 0.26 0.412 1.56700929549655e-13 "1" "LY6E"
"MT-CO3" 1.83918188473867e-17 0.30945070825617 0.986 0.997 4.30350169210002e-13 "1" "MT-CO3"
"LUM" 5.4883442908394e-16 1.04385446031431 0.438 0.482 1.28421768061351e-11 "1" "LUM"
"FUS" 2.3977574698775e-15 0.284402941517989 0.373 0.584 5.61051270376637e-11 "1" "FUS"
"MT-ND4" 3.70178670967764e-15 0.436188680644324 0.982 0.995 8.66181072197471e-11 "1" "MT-ND4"
"SRGN" 1.66630869880806e-14 0.429150612974834 0.254 0.402 3.89899572434099e-10 "1" "SRGN"
"CKS2" 2.9029198174448e-14 0.285470062850642 0.284 0.438 6.79254208083909e-10 "1" "CKS2"
"HIST1H4C" 6.16465639339517e-14 0.386765744142424 0.275 0.419 1.44246794949054e-09 "1" "HIST1H4C"
"CTSS" 2.1728136275018e-13 0.269414784013146 0.366 0.57 5.08416660699145e-09 "1" "CTSS"
"COL1A1" 2.29525127244372e-13 1.13977496139139 0.551 0.695 5.37065845239106e-09 "1" "COL1A1"
"RPL36A" 9.8342995995827e-13 0.256013744967398 0.83 0.942 2.30112776330636e-08 "1" "RPL36A"
"SOX4" 1.45432826391987e-12 0.314586242679143 0.405 0.58 3.40298270474611e-08 "1" "SOX4"
"IFI30" 3.51315742318169e-12 0.2579803384152 0.165 0.253 8.22043705450283e-08 "1" "IFI30"
"GOLIM4" 6.00738453768983e-12 0.325628483376779 0.4 0.609 1.40566790797404e-07 "1" "GOLIM4"
"ERH" 9.51563123125043e-12 0.255907056003405 0.468 0.717 2.22656255180029e-07 "1" "ERH"
"SNRPG" 2.73887046267024e-11 0.267774069079226 0.489 0.738 6.40868299560209e-07 "1" "SNRPG"
"IER3" 4.57575447099136e-11 0.275396955577135 0.343 0.502 1.07068078866727e-06 "1" "IER3"
"FTH1" 4.70308502098085e-11 0.284445465827404 0.964 0.99 1.10047486405931e-06 "1" "FTH1"
"C12orf57" 7.00620332421072e-11 0.290588409551715 0.22 0.331 1.63938151583207e-06 "1" "C12orf57"
"ADM" 1.25747804287721e-10 0.259242098258522 0.21 0.309 2.94237287252837e-06 "1" "ADM"
"INTS6" 7.32367632499251e-10 0.312372053731407 0.255 0.375 1.713667023285e-05 "1" "INTS6"
"AP1S2" 8.81948677960441e-10 0.269161888193747 0.223 0.335 2.06367171155964e-05 "1" "AP1S2"
"APOC1" 1.38299860417939e-09 1.09756107051754 0.465 0.512 3.23607843391934e-05 "1" "APOC1"
"IFI16" 1.43629578445851e-09 0.267211448911139 0.302 0.446 3.36078850605447e-05 "1" "IFI16"
"ISG15" 2.42748780041887e-09 0.388865715771988 0.351 0.523 5.68007870420011e-05 "1" "ISG15"
"TCEAL9" 4.17120321480258e-08 0.337317681079065 0.19 0.276 0.000976019840231656 "1" "TCEAL9"
"SERPINH1" 9.93031084503321e-08 0.423049544225791 0.258 0.375 0.00232359343462932 "1" "SERPINH1"
"SPARC" 1.9493686284291e-07 0.331012137721531 0.729 0.861 0.00456132765366125 "1" "SPARC"
"TGFBI" 2.6004172994467e-07 0.669607269768151 0.294 0.302 0.00608471643897534 "1" "TGFBI"
"HTRA1" 3.43293629024705e-07 0.307000812675097 0.232 0.331 0.00803272762554908 "1" "HTRA1"
"IFITM3" 7.91626387083571e-07 0.607483534582962 0.535 0.666 0.0185232658313685 "1" "IFITM3"
"STMN1" 1.47184453115235e-06 0.665821258880659 0.317 0.329 0.0344396901844337 "1" "STMN1"
"FN1" 1.99859185161616e-06 0.469448823223338 0.177 0.254 0.0467650507359665 "1" "FN1"
"SON" 2.31625622131551e-06 0.303449852457724 0.49 0.724 0.0541980793225617 "1" "SON"
"SEM1" 2.9730298840039e-06 0.253218595356205 0.541 0.802 0.0695659262558073 "1" "SEM1"
"GADD45G" 3.68569290904032e-06 0.424370825613336 0.254 0.354 0.0862415283786344 "1" "GADD45G"
"KCTD12" 3.84071324208119e-06 0.257530436515669 0.195 0.271 0.0898688491514578 "1" "KCTD12"
"CLEC11A" 1.34505703402222e-05 0.287420580080668 0.409 0.581 0.314729895390859 "1" "CLEC11A"
"C1QB" 1.34985047222981e-05 0.911230533227752 0.289 0.305 0.315851511997053 "1" "C1QB"
"RGS1" 3.92596016333489e-05 0.327416982903942 0.249 0.336 0.918635418618731 "1" "RGS1"
"S100A13" 5.55635402318573e-05 0.464031319373394 0.252 0.355 1 "1" "S100A13"
"ZFP36L1" 6.05310512131959e-05 0.355667236314881 0.393 0.557 1 "1" "ZFP36L1"
"CADM1" 0.000126494137401806 0.325365693191289 0.34 0.474 1 "1" "CADM1"
"AIF1" 0.000205379587845458 0.602696207864102 0.525 0.714 1 "1" "AIF1"
"BTG1" 0.00122781037606305 0.434264294347247 0.362 0.503 1 "1" "BTG1"
"RGS2" 0.00176632135151816 0.347686729352695 0.201 0.261 1 "1" "RGS2"
"RNASE1" 0.00335888179094095 0.508164606846687 0.516 0.587 1 "1" "RNASE1"
"C1QA" 0.00430899032462002 0.904424806595125 0.297 0.328 1 "1" "C1QA"
"PTMS" 0.00456860146438879 0.272692532877583 0.503 0.726 1 "1" "PTMS"
"IFITM2" 0.00837790341933177 0.425463347632812 0.275 0.363 1 "1" "IFITM2"
"HLA-DMA" 0.00875761390781188 0.403473543266681 0.227 0.296 1 "1" "HLA-DMA"
"RPS12" 3.06472331283665e-168 0.746107268767761 0.997 0.987 7.17114607970649e-164 "2" "RPS12"
"RPL37A" 5.20540398400413e-150 0.690859375315848 0.998 0.987 1.21801247821713e-145 "2" "RPL37A"
"RPS28" 3.36269040462711e-149 0.613473579158831 0.999 0.982 7.86835927778698e-145 "2" "RPS28"
"RPL3" 3.13178600320472e-144 0.622440021820301 0.998 0.981 7.32806606889872e-140 "2" "RPL3"
"RPL7A" 7.97368829578298e-137 0.69771578533096 0.991 0.968 1.86576332433026e-132 "2" "RPL7A"
"ATP5F1E" 2.97957894670594e-135 0.687348264931571 0.976 0.956 6.97191677739723e-131 "2" "ATP5F1E"
"RPL37" 5.90071709660063e-135 0.731631193061649 0.983 0.977 1.38070879343358e-130 "2" "RPL37"
"RPS7" 7.40948618334389e-132 0.596677266398124 0.987 0.965 1.73374567204064e-127 "2" "RPS7"
"RPS3A" 2.21772451723783e-131 0.641594152420262 0.992 0.97 5.18925359788479e-127 "2" "RPS3A"
"RPS29" 7.66413295936385e-128 0.760353709976044 0.991 0.971 1.79333047116155e-123 "2" "RPS29"
"RPS24" 4.88047621637392e-126 0.536978094934089 0.993 0.987 1.14198262986933e-121 "2" "RPS24"
"RPL22" 9.18342996825645e-120 0.575675862812681 0.982 0.953 2.14883077827233e-115 "2" "RPL22"
"RPLP1" 9.40368835354576e-120 0.477774837075997 0.999 0.997 2.20036903784617e-115 "2" "RPLP1"
"RPS27A" 3.56179776295027e-117 0.547467157656871 0.998 0.984 8.33425058552734e-113 "2" "RPS27A"
"S100A41" 6.41233632100633e-113 0.78141465267791 0.993 0.974 1.50042257575227e-108 "2" "S100A4"
"RPL18A" 1.81093417350158e-112 0.498267738123668 0.997 0.986 4.23740487257635e-108 "2" "RPL18A"
"RPS23" 8.77520173505021e-111 0.506759550741222 0.994 0.985 2.0533094539844e-106 "2" "RPS23"
"UQCRH" 4.23354107950001e-110 0.541826265369564 0.971 0.922 9.90606277192208e-106 "2" "UQCRH"
"RPL9" 7.22060357730355e-110 0.499027743022946 0.994 0.97 1.68954903105326e-105 "2" "RPL9"
"NDUFA41" 1.01276324561198e-109 0.631323754397924 0.985 0.933 2.36976471840747e-105 "2" "NDUFA4"
"RPS21" 8.37820301574252e-102 0.682230489813368 0.961 0.944 1.96041572365359e-97 "2" "RPS21"
"RPL11" 1.40937074734634e-99 0.451043169954236 0.998 0.991 3.29778661171569e-95 "2" "RPL11"
"RPL19" 1.27533140603127e-97 0.419533586223614 1 0.986 2.98414795697256e-93 "2" "RPL19"
"COX6C" 3.82050019062379e-97 0.630390085058042 0.969 0.911 8.9395883960406e-93 "2" "COX6C"
"VIM" 1.48814154261445e-95 0.662606946416505 0.997 0.992 3.48210239556356e-91 "2" "VIM"
"RPL39" 2.20153188481252e-93 0.475453317159412 0.998 0.982 5.15136445727282e-89 "2" "RPL39"
"RPS18" 1.93725955196971e-91 0.414753113916285 0.999 0.998 4.53299362565393e-87 "2" "RPS18"
"RPS3" 3.36581374599775e-91 0.494540525086035 0.997 0.979 7.87566758426013e-87 "2" "RPS3"
"RPL30" 5.0738913134425e-91 0.470230759970661 0.983 0.97 1.18723982843241e-86 "2" "RPL30"
"COX7C" 8.70280411922487e-91 0.505345178567855 0.992 0.949 2.03636913585743e-86 "2" "COX7C"
"UBA52" 2.00269534764319e-90 0.45576483311581 0.982 0.96 4.68610684395031e-86 "2" "UBA52"
"RPL14" 2.00660854525662e-89 0.4711581928139 0.993 0.97 4.69526333504596e-85 "2" "RPL14"
"RPL6" 2.63931248183005e-89 0.462901147474049 0.987 0.963 6.17572727623413e-85 "2" "RPL6"
"RPS6" 7.36951439518303e-88 0.493389991123318 0.998 0.984 1.72439267332888e-83 "2" "RPS6"
"S100A6" 7.64440696074082e-88 1.14672083838724 0.956 0.872 1.78871478474375e-83 "2" "S100A6"
"RPS4X" 4.01515971169799e-87 0.491310255004046 0.994 0.984 9.39507220940213e-83 "2" "RPS4X"
"RPL5" 4.85352512540711e-87 0.502545793910169 0.987 0.956 1.13567634409401e-82 "2" "RPL5"
"ATP5MG" 5.17184403394359e-87 0.496020472564573 0.981 0.94 1.21015978550246e-82 "2" "ATP5MG"
"EEF1B2" 5.83041502310773e-86 0.623586437727454 0.932 0.879 1.36425881125698e-81 "2" "EEF1B2"
"SULT1B1" 3.68509895715258e-84 0.920291573249284 0.345 0.128 8.62276304984132e-80 "2" "SULT1B1"
"RPS2" 6.91822417199905e-84 0.462593103948991 0.999 0.992 1.61879527400606e-79 "2" "RPS2"
"RPL36" 5.70661317934472e-83 0.444912195590679 0.999 0.98 1.33529041783487e-78 "2" "RPL36"
"COX8A1" 2.74261405534711e-82 0.550241180130223 0.947 0.877 6.4174426281067e-78 "2" "COX8A"
"HLA-DRB5" 3.76388143051242e-82 0.454848368147849 0.264 0.073 8.80710615925601e-78 "2" "HLA-DRB5"
"COX6A1" 4.49514160825651e-81 0.5725302899605 0.944 0.876 1.05181818491594e-76 "2" "COX6A1"
"RPL32" 1.44185897122925e-80 0.405835072234685 0.999 0.988 3.37380580677933e-76 "2" "RPL32"
"RPL24" 6.90422879553832e-80 0.447939869908266 0.985 0.958 1.61552049586801e-75 "2" "RPL24"
"RPL15" 1.26257555104199e-79 0.39454213542782 0.996 0.984 2.95430053188315e-75 "2" "RPL15"
"RPL29" 2.30971241835409e-78 0.434488759417827 0.989 0.977 5.40449608770674e-74 "2" "RPL29"
"RPS9" 1.05570739947409e-77 0.412536338824467 0.997 0.981 2.47024974402942e-73 "2" "RPS9"
"RPL28" 2.05675449286221e-76 0.375875822432608 1 0.992 4.81259983784828e-72 "2" "RPL28"
"TMSB10" 4.16977367608442e-76 0.517757610700426 1 0.997 9.75685342466995e-72 "2" "TMSB10"
"RPSA" 4.64591712907277e-75 0.555860515067083 0.964 0.921 1.08709814903174e-70 "2" "RPSA"
"RPL38" 7.58102222530195e-75 0.498185097290142 0.979 0.96 1.7738833904984e-70 "2" "RPL38"
"RPS15A" 1.02025570097473e-74 0.418075564158047 0.994 0.975 2.38729631471078e-70 "2" "RPS15A"
"ARPC1B1" 7.9981745539889e-74 0.6208040152827 0.887 0.811 1.87149286388786e-69 "2" "ARPC1B"
"UQCRB" 1.08272775004797e-73 0.434997063485533 0.986 0.947 2.53347466233725e-69 "2" "UQCRB"
"NDUFB81" 2.11554593820569e-72 0.555760551531509 0.911 0.824 4.95016594080749e-68 "2" "NDUFB8"
"ATP5MF" 2.19421299301104e-72 0.558379343113711 0.949 0.873 5.13423898234653e-68 "2" "ATP5MF"
"RPS271" 2.96882293272618e-72 0.454316662145696 0.997 0.989 6.946748780286e-68 "2" "RPS27"
"COX4I11" 6.37639001110002e-72 0.418910388315071 0.987 0.954 1.49201149869729e-67 "2" "COX4I1"
"RPL8" 3.68353453927975e-71 0.365454500674902 0.999 0.989 8.61910246846069e-67 "2" "RPL8"
"OAZ1" 1.14277561938759e-70 0.470533223101367 0.97 0.926 2.67398067180502e-66 "2" "OAZ1"
"RPS19" 1.22339700778068e-69 0.434243620249052 0.998 0.992 2.862626658506e-65 "2" "RPS19"
"RPL35A" 1.03919450548658e-68 0.450835283170198 0.993 0.968 2.43161122338805e-64 "2" "RPL35A"
"CHCHD21" 2.12956189499827e-68 0.465017060438476 0.96 0.886 4.98296187810645e-64 "2" "CHCHD2"
"FAU" 6.43047727470291e-68 0.357773956058582 0.989 0.969 1.50466737750773e-63 "2" "FAU"
"RPL351" 7.49763174972188e-67 0.413532821039373 0.998 0.986 1.75437085311742e-62 "2" "RPL35"
"ATOX11" 5.38717455482053e-66 0.540650283227693 0.921 0.839 1.26054497408246e-61 "2" "ATOX1"
"SLC25A31" 9.37715436812349e-66 0.522704336458962 0.919 0.853 2.19416035059722e-61 "2" "SLC25A3"
"PARK7" 4.09001793406198e-65 0.522039176994701 0.891 0.814 9.57023296391163e-61 "2" "PARK7"
"LGALS1" 1.39058075309974e-64 0.473503255037403 0.993 0.979 3.25381990417808e-60 "2" "LGALS1"
"ATP5F1B1" 1.47013133692132e-64 0.500746519903481 0.949 0.877 3.43996031526219e-60 "2" "ATP5F1B"
"ARPC3" 6.92877394137399e-64 0.426088464211614 0.955 0.895 1.6212638145421e-59 "2" "ARPC3"
"RPL10A" 8.2792457755514e-64 0.431148042016008 0.98 0.954 1.93726071902127e-59 "2" "RPL10A"
"ATP5MD1" 1.66274363810577e-63 0.536180570482056 0.96 0.892 3.8906538388037e-59 "2" "ATP5MD"
"ATP5MC2" 1.67003795333483e-63 0.401907043757916 0.972 0.909 3.90772180700817e-59 "2" "ATP5MC2"
"RPL27" 1.81769044848075e-63 0.416037144579066 0.991 0.956 4.25321388040012e-59 "2" "RPL27"
"SLC25A51" 5.63093341714347e-63 0.514884861434441 0.932 0.841 1.3175821102774e-58 "2" "SLC25A5"
"RPS5" 2.28521275539472e-62 0.427547096390199 0.983 0.955 5.3471693263481e-58 "2" "RPS5"
"ATP5ME" 4.94213821503466e-62 0.569708583809055 0.907 0.878 1.15641092093596e-57 "2" "ATP5ME"
"NDUFA1" 2.48726466381695e-61 0.515141755088457 0.938 0.879 5.81995058686529e-57 "2" "NDUFA1"
"NDUFB2" 2.89878586636816e-61 0.471081250412813 0.956 0.898 6.78286904871485e-57 "2" "NDUFB2"
"RPL23A" 3.80645658481429e-61 0.401315094474861 0.992 0.966 8.90672776280696e-57 "2" "RPL23A"
"HINT1" 9.18395264644098e-61 0.423098553572011 0.971 0.885 2.14895307974072e-56 "2" "HINT1"
"SERF2" 1.67729951438979e-59 0.380227969608926 0.991 0.973 3.92471313372067e-55 "2" "SERF2"
"CKB1" 2.1981611139849e-58 0.869015794073039 0.968 0.936 5.14347719061328e-54 "2" "CKB"
"RPS14" 5.19185907242864e-58 0.349467405272111 0.999 0.988 1.21484310435758e-53 "2" "RPS14"
"EEF1A1" 6.19874808156125e-58 0.405704082675424 0.998 0.992 1.45044506360452e-53 "2" "EEF1A1"
"RPL26" 3.32992666860238e-57 0.395543428071272 0.996 0.987 7.79169541186272e-53 "2" "RPL26"
"RPL13" 5.75639908557911e-57 0.312561223900557 0.999 0.995 1.34693982203466e-52 "2" "RPL13"
"COX7A21" 1.29444922470574e-56 0.474497009220818 0.961 0.902 3.02888174088896e-52 "2" "COX7A2"
"EIF3K1" 2.77151613396335e-56 0.442520313262232 0.935 0.869 6.48507060186084e-52 "2" "EIF3K"
"FTL" 3.16941366792444e-56 0.406153850940457 1 0.999 7.4161110415764e-52 "2" "FTL"
"PPP1R14B" 3.22629674888316e-56 0.688682030724959 0.812 0.752 7.54921176271171e-52 "2" "PPP1R14B"
"NACA" 1.13162180152884e-55 0.358572887744082 0.979 0.954 2.64788185339733e-51 "2" "NACA"
"CSTB1" 4.43808444758735e-55 0.518315584857682 0.992 0.975 1.03846737989096e-50 "2" "CSTB"
"HLA-DQA1" 5.28740736866682e-55 0.927050671024543 0.464 0.261 1.23720045019435e-50 "2" "HLA-DQA1"
"S100A31" 2.01853231647834e-53 0.749386848637987 0.576 0.372 4.72316376732766e-49 "2" "S100A3"
"MYL61" 2.62544897394681e-53 0.380577913866718 0.982 0.96 6.14328805413815e-49 "2" "MYL6"
"RPL41" 4.85666003466994e-53 0.37351421992687 0.998 0.996 1.13640988151242e-48 "2" "RPL41"
"RPS15" 2.98112654767931e-52 0.312039790667849 1 0.989 6.97553800891482e-48 "2" "RPS15"
"TPT1" 4.12390206213099e-52 0.530063428732781 0.994 0.978 9.64951843518031e-48 "2" "TPT1"
"UQCR111" 6.95825337636939e-52 0.486145348173876 0.965 0.902 1.62816170753667e-47 "2" "UQCR11"
"GAPDH1" 6.1450479699483e-51 0.359910565817244 0.996 0.985 1.4378797744882e-46 "2" "GAPDH"
"COX7B1" 1.53584257537721e-50 0.445706614264492 0.96 0.906 3.59371804212513e-46 "2" "COX7B"
"RPL18" 4.77702681148441e-50 0.335944746841058 0.987 0.97 1.11777650361924e-45 "2" "RPL18"
"RACK1" 5.63452410186734e-50 0.338836562827797 0.988 0.965 1.31842229459594e-45 "2" "RACK1"
"RPL12" 2.77681879381837e-49 0.351694824039792 0.994 0.982 6.4974782956556e-45 "2" "RPL12"
"GAL" 5.59367010952133e-49 0.709371367065341 0.36 0.18 1.3088628689269e-44 "2" "GAL"
"RPL21" 1.05434086833742e-48 0.437742939371708 0.993 0.984 2.46705219782272e-44 "2" "RPL21"
"NDUFS51" 1.39614770277877e-48 0.402047879762295 0.955 0.894 3.26684600973205e-44 "2" "NDUFS5"
"PPIA" 1.35513148281673e-47 0.40682196806203 0.971 0.925 3.17087215664287e-43 "2" "PPIA"
"MIF" 1.52042519029223e-47 0.495442715527282 0.696 0.537 3.55764290276479e-43 "2" "MIF"
"S100A10" 8.92018328245781e-45 0.381862962166919 0.986 0.958 2.0872336862623e-40 "2" "S100A10"
"MT-ND3" 6.69164910541999e-44 0.630887512689028 0.969 0.976 1.56577897417722e-39 "2" "MT-ND3"
"GHITM" 7.73977165445564e-44 0.483155262758008 0.814 0.717 1.81102916942608e-39 "2" "GHITM"
"S100A11" 8.6347864442873e-44 0.38110251783959 0.985 0.96 2.02045368009879e-39 "2" "S100A11"
"MDH21" 1.31840472598378e-43 0.480288057638439 0.8 0.717 3.08493521832944e-39 "2" "MDH2"
"LDHB" 1.33106506886915e-43 0.457956451799891 0.894 0.804 3.11455915464693e-39 "2" "LDHB"
"NDUFA3" 9.08374615844969e-43 0.470953869911274 0.817 0.714 2.12550576361564e-38 "2" "NDUFA3"
"APRT" 1.11709071760811e-42 0.478129132514262 0.82 0.75 2.61388057013121e-38 "2" "APRT"
"TSPO" 2.74078022937743e-42 0.385269548901684 0.934 0.874 6.41315165872024e-38 "2" "TSPO"
"CD631" 1.04015195433554e-41 0.372137382546641 0.996 0.974 2.43385155794974e-37 "2" "CD63"
"HLA-DRB1" 2.34352803387892e-41 0.577747927039931 0.785 0.669 5.4836212464733e-37 "2" "HLA-DRB1"
"MT-ATP8" 3.89043295197496e-41 0.47393505139715 0.402 0.223 9.1032240643262e-37 "2" "MT-ATP8"
"TKT" 1.27777751074072e-40 0.469617809936871 0.857 0.801 2.98987159738221e-36 "2" "TKT"
"BOLA3" 1.42462682805417e-40 0.541500655832785 0.733 0.62 3.33348431496396e-36 "2" "BOLA3"
"DDT1" 2.21340886045828e-40 0.434635800925698 0.871 0.779 5.17915539258633e-36 "2" "DDT"
"CALM31" 4.61851361188149e-40 0.48104788528195 0.882 0.803 1.08068600004415e-35 "2" "CALM3"
"GSTP1" 4.85140493994844e-39 0.40696768398367 0.931 0.859 1.13518024189854e-34 "2" "GSTP1"
"TUFM" 4.937905349102e-39 0.435007411021482 0.809 0.713 1.15542047263638e-34 "2" "TUFM"
"SRP14" 6.22513646756731e-39 0.321053039235168 0.963 0.921 1.45661968204607e-34 "2" "SRP14"
"UQCR101" 7.02398613285169e-39 0.385049832077948 0.944 0.895 1.64354251522597e-34 "2" "UQCR10"
"DBI" 2.46826508974599e-38 0.431556092187855 0.827 0.754 5.77549348349664e-34 "2" "DBI"
